TargetLogic,ResultLogic,dH_H,dS_H,H_on,theta_H,MI_H,dG_H,dH_Ca,dS_Ca,Ca_on,theta_Ca,MI_Ca,dG_Ca
10,00,-66.84,-20.102,False,0.027018410966039207,0.6931471805599453,96.09722917179604,-40.0,-20.05,False,0.026903464407755203,0.6931471805599453,121.82433841264753
10,00,-66.84,-15.102,False,0.047196317411600526,0.6931471805599453,146.98763566499736,-40.0,-15.05,False,0.04700405703638282,0.6931471805599453,172.22331751926845
10,00,-66.84,-10.102,False,0.07989793718582516,0.6931471805599453,175.29868843536173,-40.0,-10.05,False,0.07959587992651743,0.6931471805599453,199.98157797845005
10,00,-66.84,-5.102,False,0.12881220495970733,0.6931471805599453,130.31996091132805,-40.0,-5.05,False,0.12838173705682868,0.6931471805599453,154.49833164109543
10,00,-66.84,-0.102,False,0.19385391595968596,0.6931471805599453,-60.90807017163361,-40.0,-0.05,False,0.19331929271908346,0.6931471805599453,-37.10021060921375
10,00,-66.84,4.898,False,0.2680233617717828,0.6931471805599453,-460.6735277874576,-40.0,4.95,False,0.2674628927873059,0.6931471805599453,-437.18239578914927
10,00,-66.84,9.898,False,0.33913497178909346,0.6931471805599453,-1073.8673852305342,-40.0,9.95,False,0.3386428785454741,0.6931471805599453,-1050.84899245824
10,00,-66.84,14.898,False,0.3968380010343951,0.6931471805599453,-1840.467761823125,-40.0,14.95,False,0.39646853471478544,0.6931471805599453,-1818.1613781958126
10,00,-66.84,19.898,False,0.43764818507488384,0.6931471805599453,-2679.3370759860118,-40.0,19.95,False,0.43740182832743674,0.6931471805599453,-2657.849942539709
10,00,-61.84,-20.102,False,0.026967221086774663,0.6931471805599453,100.78852348590328,-35.0,-20.05,False,0.02685247994849732,0.6931471805599453,126.51766689021139
10,00,-61.84,-15.102,False,0.04711070549005155,0.6931471805599453,151.59976229322757,-35.0,-15.05,False,0.04691875777251815,0.6931471805599453,176.83819134291946
10,00,-61.84,-10.102,False,0.07976345560932205,0.6931471805599453,179.8911285696114,-35.0,-10.05,False,0.07946181059244938,0.6931471805599453,204.57735893623487
10,00,-61.84,-5.102,False,0.12862059936121492,0.6931471805599453,135.02668938227558,-35.0,-5.05,False,0.12819055063724252,0.6931471805599453,159.2086842154224
10,00,-61.84,-0.102,False,0.19361602709783085,0.6931471805599453,-55.91534957080638,-35.0,-0.05,False,0.19308164619743268,0.6931471805599453,-32.10377530703851
10,00,-61.84,4.898,False,0.2677740649757274,0.6931471805599453,-455.30721107533384,-35.0,4.95,False,0.26721351680506517,0.6931471805599453,-431.8120724555218
10,00,-61.84,9.898,False,0.33891616646802075,0.6931471805599453,-1068.2176647101408,-35.0,9.95,False,0.33842372278508004,0.6931471805599453,-1045.194812513464
10,00,-61.84,14.898,False,0.39667376938002613,0.6931471805599453,-1834.7337448670885,-35.0,14.95,False,0.3963038676759452,0.6931471805599453,-1812.4228465266144
10,00,-61.84,19.898,False,0.43753869620754104,0.6931471805599453,-2673.6834931412955,-35.0,19.95,False,0.4372919672751267,0.6931471805599453,-2652.192424141633
10,00,-56.84,-20.102,False,0.02691612267544592,0.6931471805599453,105.48036940654416,-30.0,-20.05,False,0.02680158663698355,0.6931471805599453,131.21154362145606
10,00,-56.84,-15.102,False,0.04702523275465947,0.6931471805599453,156.2125195182602,-30.0,-15.05,False,0.04683359732143234,0.6931471805599453,181.453691906267
10,00,-56.84,-10.102,False,0.07962915748447698,0.6931471805599453,184.48412467245592,-30.0,-10.05,False,0.07932792447760602,0.6931471805599453,209.17369229998215
10,00,-56.84,-5.102,False,0.1284291801602481,0.6931471805599453,139.73370315327574,-30.0,-5.05,False,0.1279995508660429,0.6931471805599453,163.919319562055
10,00,-56.84,-0.102,False,0.19337824579263077,0.6931471805599453,-50.922625678745504,-30.0,-0.05,False,0.19284410812317415,0.6931471805599453,-27.107338378152388
10,00,-56.84,4.898,False,0.26752473264654536,0.6931471805599453,-449.94084215083376,-30.0,4.95,False,0.2669641063994658,0.6931471805599453,-426.4416980032067
10,00,-56.84,9.898,False,0.338697205086913,0.6931471805599453,-1062.5674807850794,-30.0,9.95,False,0.33820441158069997,0.6931471805599453,-1039.5401685683894
10,00,-56.84,14.898,False,0.39650934203380045,0.6931471805599453,-1828.9988532858674,-30.0,14.95,False,0.39613901762322845,0.6931471805599453,-1806.6834940401795
10,00,-56.84,19.898,False,0.4374290425674554,0.6931471805599453,-2668.028926702168,-30.0,19.95,False,0.4371819430638853,0.6931471805599453,-2646.5339292373537
10,00,-51.84,-20.102,False,0.026865115589529746,0.6931471805599453,110.17276607421809,-25.0,-20.05,False,0.026750784331014812,0.6931471805599453,135.9059677510541
10,00,-51.84,-15.102,False,0.04693989903948954,0.6931471805599453,160.8259065883113,-25.0,-15.05,False,0.046748575516738146,0.6931471805599453,186.06981845807272
10,00,-51.84,-10.102,False,0.07949504269931962,0.6931471805599453,189.07767640455802,-25.0,-10.05,False,0.07919422149602678,0.6931471805599453,213.77057781052076
10,00,-51.84,-5.102,False,0.12823794746900002,0.6931471805599453,144.44100239605146,-25.0,-5.05,False,0.12780873785325195,0.6931471805599453,168.6302378476767
10,00,-51.84,-0.102,False,0.19314057243778748,0.6931471805599453,-45.929898483403704,-25.0,-0.05,False,0.1926066788961066,0.6931471805599453,-22.1108998165584
10,00,-51.84,4.898,False,0.26727536527773155,0.6931471805599453,-444.57442173909874,-25.0,4.95,False,0.2667146620646261,0.6931471805599453,-421.0712731659697
10,00,-51.84,9.898,False,0.3384780879191721,0.6931471805599453,-1056.9168342671896,-25.0,9.95,False,0.337984945208021,0.6931471805599453,-1033.8850614459427
10,00,-51.84,14.898,False,0.3963447237136051,0.6931471805599453,-1823.2631081655863,-25.0,14.95,False,0.3959739635709179,0.6931471805599453,-1800.9432266155668
10,00,-51.84,19.898,False,0.43731922943152474,0.6931471805599453,-2662.373408168544,-25.0,19.95,False,0.4370717535306673,0.6931471805599453,-2640.874444881044
10,00,-46.84,-20.102,False,0.02681419968663926,0.6931471805599453,114.86571263024672,-20.0,-20.05,False,0.026700072888531757,0.6931471805599453,140.60093842451852
10,00,-46.84,-15.102,False,0.04685470417834406,0.6931471805599453,165.4399227504056,-20.0,-15.05,False,0.046663692191895034,0.6931471805599453,190.6865702464061
10,00,-46.84,-10.102,False,0.07936111115410055,0.6931471805599453,193.67178346361712,-20.0,-10.05,False,0.07906070145189564,0.6931471805599453,218.36801487746536
10,00,-46.84,-5.102,False,0.12804690139870392,0.6931471805599453,149.14858728085625,-20.0,-5.05,False,0.12761811170793277,0.6931471805599453,173.34143923751816
10,00,-46.84,-0.102,False,0.19290300743132513,0.6931471805599453,-40.93716797260146,-20.0,-0.05,False,0.1923693589162949,0.6931471805599453,-17.114459616255576
10,00,-46.84,4.898,False,0.26702596336306034,0.6931471805599453,-439.2079505656808,-20.0,4.95,False,0.2664651842949349,0.6931471805599453,-415.7007986779783
10,00,-46.84,9.898,False,0.33825881523923024,0.6931471805599453,-1051.2657259713703,-20.0,9.95,False,0.33776532394375663,0.6931471805599453,-1028.2294919721135
10,00,-46.84,14.898,False,0.3961799211267347,0.6931471805599453,-1817.526539483828,-20.0,14.95,False,0.3958087162784133,0.6931471805599453,-1795.2020925086836
10,00,-46.84,19.898,False,0.4372092444786631,0.6931471805599453,-2656.7168639909314,-20.0,19.95,False,0.4369613985312662,0.6931471805599453,-2635.2139702096283
10,00,-41.84,-20.102,False,0.02676337482454635,0.6931471805599453,119.55920821690924,-15.0,-20.05,False,0.02664945216761987,0.6931471805599453,145.29645478823352
10,00,-41.84,-15.102,False,0.04676964800486946,0.6931471805599453,170.0545672508616,-15.0,-15.05,False,0.04657894718018713,0.6931471805599453,195.3039465185449
10,00,-41.84,-10.102,False,0.07922736276419333,0.6931471805599453,198.2664455931643,-15.0,-10.05,False,0.07892736431396802,0.6931471805599453,222.96600340661357
10,00,-41.84,-5.102,False,0.12785604205962098,0.6931471805599453,153.85645797645589,-15.0,-5.05,False,0.12742767253817766,0.6931471805599453,178.05292389533915
10,00,-41.84,-0.102,False,0.19266555117284656,0.6931471805599453,-35.9444341341109,-15.0,-0.05,False,0.19213214858363498,0.6931471805599453,-12.118017771245476
10,00,-41.84,4.898,False,0.2667765273965819,0.6931471805599453,-433.84142935653745,-15.0,4.95,False,0.26621567358504816,0.6931471805599453,-410.33027527379653
10,00,-41.84,9.898,False,0.3380393873225267,0.6931471805599453,-1045.6141567155107,-15.0,9.95,False,0.33754554806562453,0.6931471805599453,-1022.5734609758892
10,00,-41.84,14.898,False,0.39601491499404057,0.6931471805599453,-1811.7890610743648,-15.0,14.95,False,0.39564327572673413,0.6931471805599453,-1789.4600916344025
10,00,-41.84,19.898,False,0.43709909595858976,0.6931471805599453,-2651.0593434152056,-15.0,19.95,False,0.43685087792108296,0.6931471805599453,-2629.5525043576813
10,00,-36.84,-20.102,False,0.02671264086115691,0.6931471805599453,124.25325197729285,-10.0,-20.05,False,0.026598922026504324,0.6931471805599453,149.9925159894235
10,00,-36.84,-15.102,False,0.04668473035256217,0.6931471805599453,174.66983933531816,-10.0,-15.05,False,0.04649434031479798,0.6931471805599453,199.9219465213129
10,00,-36.84,-10.102,False,0.0790937973637448,0.6931471805599453,202.861662290565,-10.0,-10.05,False,0.07879421019643161,0.6931471805599453,227.5645437422413
10,00,-36.84,-5.102,False,0.12766536956105162,0.6931471805599453,158.56461465014561,-10.0,-5.05,False,0.1272374204511203,0.6931471805599453,182.76469198344725
10,00,-36.84,-0.102,False,0.19242820406242295,0.6931471805599453,-30.95169695568986,-10.0,-0.05,False,0.19189504829759127,0.6931471805599453,-7.1215742755361315
10,00,-36.84,4.898,False,0.26652705787261843,0.6931471805599453,-428.4748588380255,-10.0,4.95,False,0.2659661304298854,0.6931471805599453,-404.95970368837976
10,00,-36.84,9.898,False,0.3378198044455198,0.6931471805599453,-1039.9621273205264,-10.0,9.95,False,0.3373256178523593,0.6931471805599453,-1016.9169692892925
10,00,-36.84,14.898,False,0.39584971562712157,0.6931471805599453,-1806.0507190238568,-10.0,14.95,False,0.39547763589484086,0.6931471805599453,-1783.7171969883614
10,00,-36.84,19.898,False,0.43698878200845515,0.6931471805599453,-2645.400835321272,-10.0,19.95,False,0.4367401915547687,0.6931471805599453,-2623.8900464552903
10,00,-31.840000000000003,-20.102,False,0.02666199765452346,0.6931471805599453,128.9478430553692,-5.0,-20.05,False,0.026548482323567775,0.6931471805599453,154.68912117626016
10,00,-31.840000000000003,-15.102,False,0.04659995105475527,0.6931471805599453,179.28573824867425,-5.0,-15.05,False,0.0464098714279498,0.6931471805599453,204.54056949719333
10,00,-31.840000000000003,-10.102,False,0.07896041487489332,0.6931471805599453,207.45743331985167,-5.0,-10.05,False,0.07866123863529147,0.6931471805599453,232.16363448540378
10,00,-31.840000000000003,-5.102,False,0.12747488401132875,0.6931471805599453,163.27305746773982,-5.0,-5.05,False,0.127047355552932,0.6931471805599453,187.476743662692
10,00,-31.840000000000003,-0.102,False,0.19219096649999398,0.6931471805599453,-25.958956425100187,-5.0,-0.05,False,0.19165805845706096,0.6931471805599453,-2.1251291231440854
10,00,-31.840000000000003,4.898,False,0.26627755528576014,0.6931471805599453,-423.10823973689594,-5.0,4.95,False,0.26571655532462507,0.6931471805599453,-399.5890846570682
10,00,-31.840000000000003,9.898,False,0.33760006688567407,0.6931471805599453,-1034.3096386103207,-5.0,9.95,False,0.33710553358370754,0.6931471805599453,-1011.260017747367
10,00,-31.840000000000003,14.898,False,0.39568432300570755,0.6931471805599453,-1800.311513241709,-5.0,14.95,False,0.3953118097766902,0.6931471805599453,-1777.9734668484557
10,00,-31.840000000000003,19.898,False,0.43687830248314413,0.6931471805599453,-2639.7413388428804,-5.0,19.95,False,0.4366293392868649,0.6931471805599453,-2618.2265956318865
10,00,-26.840000000000003,-20.102,False,0.026611445062834006,0.6931471805599453,133.64298059592676,0.0,-20.05,False,0.026498132917325914,0.6931471805599453,159.38626949771538
10,00,-26.840000000000003,-15.102,False,0.04651530994474482,0.6931471805599453,183.9022632356609,0.0,-15.05,False,0.04632554035226317,0.6931471805599453,209.1598146904682
10,00,-26.840000000000003,-10.102,False,0.07882721520483452,0.6931471805599453,212.05375839977148,0.0,-10.05,False,0.07852844953517497,0.6931471805599453,236.76327534855255
10,00,-26.840000000000003,-5.102,False,0.12728458551782593,0.6931471805599453,167.9817865935844,0.0,-5.05,False,0.12685747794882515,0.6931471805599453,192.1890790924701
10,00,-26.840000000000003,-0.102,False,0.19195383888517284,0.6931471805599453,-20.966212530113715,0.0,-0.05,False,0.19142117946029097,0.6931471805599453,2.8713176919043644
10,00,-26.840000000000003,4.898,False,0.2660280201308614,0.6931471805599453,-417.7415727802877,0.0,4.95,False,0.2654669487647011,0.6931471805599453,-394.21841891558114
10,00,-26.840000000000003,9.898,False,0.3373801749214751,0.6931471805599453,-1028.6566914118282,0.0,9.95,False,0.33688529554042246,0.6931471805599453,-1005.6026071881611
10,00,-26.840000000000003,14.898,False,0.3955187371116389,0.6931471805599453,-1794.5714436467586,0.0,14.95,False,0.39514579033009756,0.6931471805599453,-1772.2288696304875
10,00,-26.840000000000003,19.898,False,0.43676765723795385,0.6931471805599453,-2634.0808531162415,0.0,19.95,False,0.43651832097118864,0.6931471805599453,-2612.562151012564
01,00,-40.0,-20.05,False,0.026903464407755203,0.6931471805599453,121.82433841264753,-66.0,-20.11,False,0.026985229485213466,0.6931471805599453,96.80188948429284
01,00,-40.0,-15.05,False,0.04700405703638282,0.6931471805599453,172.22331751926845,-66.0,-15.11,False,0.04714082500401821,0.6931471805599453,147.68935974321454
01,00,-40.0,-10.05,False,0.07959587992651743,0.6931471805599453,199.98157797845005,-66.0,-10.11,False,0.07981077219783002,0.6931471805599453,176.06607207601846
01,00,-40.0,-5.05,False,0.12838173705682868,0.6931471805599453,154.49833164109543,-66.0,-5.11,False,0.12868802327941603,0.6931471805599453,131.27873968734477
01,00,-40.0,-0.05,False,0.19331929271908346,0.6931471805599453,-37.10021060921375,-66.0,-0.11,False,0.19369975173058873,0.6931471805599453,-59.60790819289057
01,00,-40.0,4.95,False,0.2674628927873059,0.6931471805599453,-437.18239578914927,-66.0,4.89,False,0.2678618215257769,0.6931471805599453,-458.95329217831477
01,00,-40.0,9.95,False,0.3386428785454741,0.6931471805599453,-1050.84899245824,-66.0,9.89,False,0.3389932037533973,0.6931471805599453,-1071.7928355363297
01,00,-40.0,14.95,False,0.39646853471478544,0.6931471805599453,-1818.1613781958126,-66.0,14.89,False,0.39673160097111304,0.6931471805599453,-1838.200061537962
01,00,-40.0,19.95,False,0.43740182832743674,0.6931471805599453,-2657.849942539709,-66.0,19.89,False,0.43757725507297895,0.6931471805599453,-2677.0234810204656
01,00,-35.0,-20.05,False,0.02685247994849732,0.6931471805599453,126.51766689021139,-61.0,-20.11,False,0.026934098893432692,0.6931471805599453,101.49341862407942
01,00,-35.0,-15.05,False,0.04691875777251815,0.6931471805599453,176.83819134291946,-61.0,-15.11,False,0.04705530329400246,0.6931471805599453,152.30168983171316
01,00,-35.0,-10.05,False,0.07946181059244938,0.6931471805599453,204.57735893623487,-61.0,-10.11,False,0.07967640950893025,0.6931471805599453,180.65855004058545
01,00,-35.0,-5.05,False,0.12819055063724252,0.6931471805599453,159.2086842154224,-61.0,-5.11,False,0.12849653845367384,0.6931471805599453,135.985193449482
01,00,-35.0,-0.05,False,0.19308164619743268,0.6931471805599453,-32.10377530703851,-61.0,-0.11,False,0.1934619325209036,0.6931471805599453,-54.615756226810184
01,00,-35.0,4.95,False,0.26721351680506517,0.6931471805599453,-431.8120724555218,-61.0,4.89,False,0.26761250164798783,0.6931471805599453,-453.5875399175982
01,00,-35.0,9.95,False,0.33842372278508004,0.6931471805599453,-1045.194812513464,-61.0,9.89,False,0.3387742972742891,0.6931471805599453,-1066.1433400128158
01,00,-35.0,14.95,False,0.3963038676759452,0.6931471805599453,-1812.4228465266144,-61.0,14.89,False,0.39656724403660093,0.6931471805599453,-1832.4658791114964
01,00,-35.0,19.95,False,0.4372919672751267,0.6931471805599453,-2652.192424141633,-61.0,19.89,False,0.43746765945027427,0.6931471805599453,-2671.3695239397866
01,00,-30.0,-20.05,False,0.02680158663698355,0.6931471805599453,131.21154362145606,-56.0,-20.11,False,0.02688305967721425,0.6931471805599453,106.18549903263357
01,00,-30.0,-15.05,False,0.04683359732143234,0.6931471805599453,181.453691906267,-56.0,-15.11,False,0.0469699206626604,0.6931471805599453,156.91465036383957
01,00,-30.0,-10.05,False,0.07932792447760602,0.6931471805599453,209.17369229998215,-56.0,-10.11,False,0.07954223020236532,0.6931471805599453,185.25158420377403
01,00,-30.0,-5.05,False,0.1279995508660429,0.6931471805599453,163.919319562055,-56.0,-5.11,False,0.12830524009826957,0.6931471805599453,140.69193307064725
01,00,-30.0,-0.05,False,0.19284410812317415,0.6931471805599453,-27.107338378152388,-56.0,-0.11,False,0.1932242211222821,0.6931471805599453,-49.623600702964694
01,00,-30.0,4.95,False,0.2669641063994658,0.6931471805599453,-426.4416980032067,-56.0,4.89,False,0.2673631465568247,0.6931471805599453,-448.22173599886185
01,00,-30.0,9.95,False,0.33820441158069997,0.6931471805599453,-1039.5401685683894,-56.0,9.89,False,0.33855523491219847,0.6931471805599453,-1060.4933819844928
01,00,-30.0,14.95,False,0.39613901762322845,0.6931471805599453,-1806.6834940401795,-56.0,14.89,False,0.3964026914073795,0.6931471805599453,-1826.7308225167642
01,00,-30.0,19.95,False,0.4371819430638853,0.6931471805599453,-2646.5339292373537,-56.0,19.89,False,0.437357904362348,0.6931471805599453,-2665.7146153301305
01,00,-25.0,-20.05,False,0.026750784331014812,0.6931471805599453,135.9059677510541,-51.0,-20.11,False,0.02683211169412729,0.6931471805599453,110.87812985066992
01,00,-25.0,-15.05,False,0.046748575516738146,0.6931471805599453,186.06981845807272,-51.0,-15.11,False,0.04688467694386701,0.6931471805599453,161.52824058654917
01,00,-25.0,-10.05,False,0.07919422149602678,0.6931471805599453,213.77057781052076,-51.0,-10.11,False,0.07940823416514041,0.6931471805599453,189.84517422287087
01,00,-25.0,-5.05,False,0.12780873785325195,0.6931471805599453,168.6302378476767,-51.0,-5.11,False,0.12811412832477231,0.6931471805599453,145.39895872187597
01,00,-25.0,-0.05,False,0.1926066788961066,0.6931471805599453,-22.1108998165584,-51.0,-0.11,False,0.19298661793167074,0.6931471805599453,-44.63144160825487
01,00,-25.0,4.95,False,0.2667146620646261,0.6931471805599453,-421.0712731659697,-51.0,4.89,False,0.267113756745964,0.6931471805599453,-442.8558811463292
01,00,-25.0,9.95,False,0.337984945208021,0.6931471805599453,-1033.8850614459427,-51.0,9.89,False,0.33833601694119064,0.6931471805599453,-1054.8429622645126
01,00,-25.0,14.95,False,0.3959739635709179,0.6931471805599453,-1800.9432266155668,-51.0,14.89,False,0.39623795730792866,0.6931471805599453,-1820.9949552945172
01,00,-25.0,19.95,False,0.4370717535306673,0.6931471805599453,-2640.874444881044,-51.0,19.89,False,0.43724797742014593,0.6931471805599453,-2660.058681266011
01,00,-20.0,-20.05,False,0.026700072888531757,0.6931471805599453,140.60093842451852,-46.0,-20.11,False,0.02678125480188995,0.6931471805599453,115.57131021980209
01,00,-20.0,-15.05,False,0.046663692191895034,0.6931471805599453,190.6865702464061,-46.0,-15.11,False,0.046799571971308976,0.6931471805599453,166.1424597459436
01,00,-20.0,-10.05,False,0.07906070145189564,0.6931471805599453,218.36801487746536,-46.0,-10.11,False,0.07927442131350669,0.6931471805599453,194.4393198438658
01,00,-20.0,-5.05,False,0.12761811170793277,0.6931471805599453,173.34143923751816,-46.0,-5.11,False,0.12792320324378773,0.6931471805599453,150.10627057272657
